id_alumne,id_professor,dia,franja,materia,grup_curs,tipus_falta,comentari
216,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
133,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
214,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Retard,
236,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
238,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
181,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
241,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
264,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
249,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
250,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
306,436,2015-02-12,09:15:00-10:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
310,436,2015-02-12,09:15:00-10:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
196,436,2015-02-12,09:15:00-10:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
284,436,2015-02-12,09:15:00-10:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
325,436,2015-02-12,09:15:00-10:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Justificada,
342,456,2015-02-12,09:15:00-10:15:00,(EC3)Educació per a la ciutadania,(ESO LOE 3 B) 3 ESO B,Absència,
33,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
261,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
319,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
300,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
286,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
316,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
302,436,2015-02-12,08:15:00-09:15:00,(LL4)Llatí,(OPTATIVES ESO 4),Absència,
92,456,2015-02-12,09:15:00-10:15:00,(EC3)Educació per a la ciutadania,(ESO LOE 3 B) 3 ESO B,Justificada,
43,456,2015-02-12,09:15:00-10:15:00,(EC3)Educació per a la ciutadania,(ESO LOE 3 B) 3 ESO B,Absència,
26,456,2015-02-12,09:15:00-10:15:00,(EC3)Educació per a la ciutadania,(ESO LOE 3 B) 3 ESO B,Absència,
110,456,2015-02-12,09:15:00-10:15:00,(EC3)Educació per a la ciutadania,(ESO LOE 3 B) 3 ESO B,Absència,
331,436,2015-02-12,09:15:00-10:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
89,438,2015-02-12,09:15:00-10:15:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 C) 3 ESO C,Justificada,
228,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
122,450,2015-02-12,08:15:00-09:15:00,UF4. Seguretat activa.,(CFPM IC10 C) 3 CFPM,Justificada,Esquiada INS Almenar.
122,450,2015-02-12,09:15:00-10:15:00,UF4. Seguretat activa.,(CFPM IC10 C) 3 CFPM,Justificada,Esquiada INS Almenar.
122,462,2015-02-12,10:40:00-11:35:00,UF2. Configuració de commutadors  i encaminadors ,(CFPM IC10 C) 3 CFPM,Justificada,Esquiada INS Almenar.
122,462,2015-02-12,11:35:00-12:35:00,UF2. Configuració de commutadors  i encaminadors ,(CFPM IC10 C) 3 CFPM,Justificada,Esquiada INS Almenar.
126,450,2015-02-12,08:15:00-09:15:00,UF4. Seguretat activa.,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-12,08:15:00-09:15:00,UF4. Seguretat activa.,(CFPM IC10 C) 3 CFPM,Absència,
126,450,2015-02-12,09:15:00-10:15:00,UF4. Seguretat activa.,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-12,09:15:00-10:15:00,UF4. Seguretat activa.,(CFPM IC10 C) 3 CFPM,Absència,
174,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
258,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
235,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
256,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
273,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
260,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
191,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Absència,
243,455,2015-02-12,10:40:00-11:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 B) 1 ESO B,Justificada,
56,438,2015-02-12,10:40:00-11:35:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 B) 3 ESO B,Absència,
127,462,2015-02-12,10:40:00-11:35:00,UF2. Configuració de commutadors  i encaminadors ,(CFPM IC10 C) 3 CFPM,Absència,
201,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
257,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
225,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
216,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
226,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Justificada,
228,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
133,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
238,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
236,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
241,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
264,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
249,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
250,457,2015-02-12,10:40:00-11:35:00,(MU1)Música,(ESO LOE 1 C) 1 ESO C,Absència,
169,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
77,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
38,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
156,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
147,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
107,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
146,420,2015-02-12,10:40:00-11:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 A) 2 ESO A,Absència,
16,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Absència,
36,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Justificada,
19,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Absència,
261,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Absència,
302,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Absència,
55,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Absència,
28,456,2015-02-12,10:40:00-11:35:00,(HC4)Història i cultura de les religions,(ESO LOE 4 A) 4 ESO A,Absència,
130,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Justificada,
172,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
202,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
178,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
262,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
76,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
164,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Justificada,
78,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
224,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
233,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
131,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Justificada,
239,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
59,443,2015-02-12,11:35:00-12:35:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
240,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
145,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Absència,
179,420,2015-02-12,11:35:00-12:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Justificada,
98,420,2015-02-12,11:35:00-12:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Absència,
111,420,2015-02-12,11:35:00-12:35:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Absència,
174,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
258,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
235,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
273,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
256,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
260,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
191,438,2015-02-12,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
92,459,2015-02-12,11:35:00-12:35:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 B) 3 ESO B,Justificada,
43,459,2015-02-12,11:35:00-12:35:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 B) 3 ESO B,Absència,
26,459,2015-02-12,11:35:00-12:35:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 B) 3 ESO B,Absència,
110,459,2015-02-12,11:35:00-12:35:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 B) 3 ESO B,Absència,
218,432,2015-02-12,08:15:00-09:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 A) 1 ESO A,Justificada,Intervenció quirúrgica
218,445,2015-02-12,10:40:00-11:35:00,(TE1)Tecnologies,(ESO LOE 1 A) 1 ESO A,Justificada,Intervenció quirúrgica
218,446,2015-02-12,11:35:00-12:35:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 A) 1 ESO A,Justificada,Intervenció quirúrgica
218,437,2015-02-12,12:50:00-13:45:00,(RE1)Religió catòlica,(ESO LOE 1 A) 1 ESO A,Justificada,Intervenció quirúrgica
218,420,2015-02-12,13:45:00-14:45:00,(CS11)Planeta Terra: Conèixer el món on vivim 1,(ESO LOE 1 A) 1 ESO A,Justificada,Intervenció quirúrgica
169,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
77,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
38,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
156,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
147,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
107,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
146,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
138,461,2015-02-12,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 A) 2 ESO A,Absència,
199,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Absència,
257,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Absència,
216,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Absència,
226,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Justificada,
228,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Absència,
264,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Absència,
249,456,2015-02-12,11:35:00-12:35:00,(HC1)Història i cultura de les religions,(ESO LOE 1 C) 1 ESO C,Absència,
201,437,2015-02-12,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
133,437,2015-02-12,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
236,437,2015-02-12,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
238,437,2015-02-12,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
241,437,2015-02-12,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
250,437,2015-02-12,11:35:00-12:35:00,(RE1)Religió catòlica,(ESO LOE 1 C) 1 ESO C,Absència,
2,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
8,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
309,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
46,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
328,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
334,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
23,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
24,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
286,437,2015-02-12,10:40:00-11:35:00,(RE4)Religió catòlica,(ESO LOE 4 A) 4 ESO A,Absència,
276,437,2015-02-12,08:15:00-09:15:00,(RE3)Religió catòlica,(ESO LOE 3 A) 3 ESO A,Justificada,
48,437,2015-02-12,08:15:00-09:15:00,(RE3)Religió catòlica,(ESO LOE 3 A) 3 ESO A,Justificada,
276,458,2015-02-12,09:15:00-10:15:00,(EV3)Educació visual i plàstica,(ESO LOE 3 A) 3 ESO A,Justificada,
48,458,2015-02-12,09:15:00-10:15:00,(EV3)Educació visual i plàstica,(ESO LOE 3 A) 3 ESO A,Justificada,
11,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
14,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
319,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
47,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
327,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
31,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
33,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
335,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Justificada,
300,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Justificada,
315,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
316,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Justificada,
339,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
53,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Justificada,
188,447,2015-02-12,11:35:00-12:35:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 B) 4 ESO B,Absència,
8,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
309,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
16,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
36,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Justificada,
46,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
328,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
334,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
23,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
28,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
286,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
302,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
55,447,2015-02-12,09:15:00-10:15:00,(IA4)Llengua estrangera Anglès,(ESO LOE 4 A) 4 ESO A,Absència,
280,436,2015-02-12,11:35:00-12:35:00,(GR)Grec,(BATX LOE 2 A) 2 BATX,Absència,
342,459,2015-02-12,11:35:00-12:35:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 B) 3 ESO B,Absència,
321,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
306,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
196,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
318,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
323,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
284,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
310,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
325,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Justificada,
326,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
330,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
331,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
333,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
336,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
337,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
338,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
312,422,2015-02-12,11:35:00-12:35:00,(LS)Llengua castellana i literatura,(BATX LOE 1 A) 1 BATX ,Absència,
89,455,2015-02-12,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
96,455,2015-02-12,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Absència,
101,455,2015-02-12,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
62,455,2015-02-12,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Absència,
311,455,2015-02-12,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
276,438,2015-02-12,12:50:00-13:45:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 A) 3 ESO A,Justificada,
48,438,2015-02-12,12:50:00-13:45:00,(LC3)Llengua catalana i literatura,(ESO LOE 3 A) 3 ESO A,Justificada,
174,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
258,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
235,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
169,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
77,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
263,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
38,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
156,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
147,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
107,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
146,439,2015-02-12,12:50:00-13:45:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
256,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
273,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
260,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
191,461,2015-02-12,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
178,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
76,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
164,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Justificada,
78,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
166,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
131,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Justificada,
59,446,2015-02-12,12:50:00-13:45:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
196,421,2015-02-12,13:45:00-14:45:00,(HM)Història del món contemporani,(BATX LOE 1 A) 1 BATX ,Absència,
